,time,city,site,aqi,level,primarypollutant,pm25,pm10,co,no2,ozone1hour,ozone8hour,so2
205,2018-03-10 17:00:00,上海,杨浦四漂,117,轻度污染,细颗粒物(PM2.5),88,92,0.8,73,175,133,16
206,2018-03-10 18:00:00,上海,杨浦四漂,133,轻度污染,细颗粒物(PM2.5),101,105,0.9,72,161,145,15
207,2018-03-10 19:00:00,上海,杨浦四漂,107,轻度污染,细颗粒物(PM2.5),80,92,0.8,67,120,148,14
208,2018-03-10 20:00:00,上海,杨浦四漂,84,良,细颗粒物(PM2.5),62,79,0.9,81,86,143,13
209,2018-03-10 21:00:00,上海,杨浦四漂,115,轻度污染,细颗粒物(PM2.5),87,90,0.9,78,81,136,12
210,2018-03-10 22:00:00,上海,杨浦四漂,100,良,细颗粒物(PM2.5),75,98,0.9,97,60,125,12
211,2018-03-10 23:00:00,上海,杨浦四漂,128,轻度污染,细颗粒物(PM2.5),97,100,0.9,80,77,115,12
212,2018-03-11 01:00:00,上海,杨浦四漂,123,轻度污染,细颗粒物(PM2.5),93,100,0.8,63,86,86,12
213,2018-03-11 02:00:00,上海,杨浦四漂,107,轻度污染,细颗粒物(PM2.5),80,100,0.8,58,86,86,12
214,2018-03-11 03:00:00,上海,杨浦四漂,74,良,细颗粒物(PM2.5),54,67,0.7,62,77,83,12
215,2018-03-11 04:00:00,上海,杨浦四漂,102,轻度污染,细颗粒物(PM2.5),76,67,0.7,89,37,72,12
216,2018-03-11 05:00:00,上海,杨浦四漂,107,轻度污染,细颗粒物(PM2.5),80,67,0.8,94,26,62,12
217,2018-03-11 06:00:00,上海,杨浦四漂,118,轻度污染,细颗粒物(PM2.5),89,67,0.9,111,8,53,14
218,2018-03-11 07:00:00,上海,杨浦四漂,114,轻度污染,细颗粒物(PM2.5),86,67,1.1,106,15,48,15
219,2018-03-11 08:00:00,上海,杨浦四漂,103,轻度污染,细颗粒物(PM2.5),77,67,0.8,99,40,47,17
220,2018-03-11 09:00:00,上海,杨浦四漂,108,轻度污染,细颗粒物(PM2.5),81,67,0.8,83,71,45,18
221,2018-03-11 10:00:00,上海,杨浦四漂,98,良,细颗粒物(PM2.5),73,67,0.8,60,108,48,18
222,2018-03-11 11:00:00,上海,杨浦四漂,95,良,细颗粒物(PM2.5),71,67,0.7,57,120,53,16
223,2018-03-11 12:00:00,上海,杨浦四漂,87,良,细颗粒物(PM2.5),64,67,0.6,55,126,64,15
224,2018-03-11 13:00:00,上海,杨浦四漂,79,良,细颗粒物(PM2.5),58,66,0.6,50,134,78,15
225,2018-03-11 14:00:00,上海,杨浦四漂,79,良,细颗粒物(PM2.5),58,64,0.6,47,137,94,15
226,2018-03-11 15:00:00,上海,杨浦四漂,80,良,细颗粒物(PM2.5),59,64,0.6,49,136,109,16
227,2018-03-11 16:00:00,上海,杨浦四漂,78,良,细颗粒物(PM2.5),57,57,0.6,50,140,122,14
228,2018-03-11 17:00:00,上海,杨浦四漂,72,良,细颗粒物(PM2.5),52,54,0.5,54,134,129,14
229,2018-03-11 18:00:00,上海,杨浦四漂,63,良,细颗粒物(PM2.5),45,57,0.6,76,111,130,13
230,2018-03-11 19:00:00,上海,杨浦四漂,87,良,细颗粒物(PM2.5),64,78,0.7,93,86,126,13
231,2018-03-11 20:00:00,上海,杨浦四漂,128,轻度污染,细颗粒物(PM2.5),97,78,0.6,82,82,120,13
232,2018-03-11 21:00:00,上海,杨浦四漂,142,轻度污染,细颗粒物(PM2.5),108,78,0.5,58,86,114,12
233,2018-03-11 22:00:00,上海,杨浦四漂,52,良,细颗粒物(PM2.5),36,45,0.5,63,71,106,11
234,2018-03-11 23:00:00,上海,杨浦四漂,50,优,细颗粒物(PM2.5),35,37,0.5,66,57,96,12
235,2018-03-12 00:00:00,上海,杨浦四漂,46,优,细颗粒物(PM2.5),32,32,0.4,65,52,85,12
